_id,type,transaction_date,amount,status,medium,description,merchant_name,category,payer_id,payee_id,raw_source_table,raw_source_id,created_at
p_19382a914d980fc45e5082700a3627ae,merchant,2024-06-01,-71.8,completed,balance,BP,BP,gas_transport,account_123,,purchase,19382a914d980fc45e5082700a3627ae,2025-10-25T18:50:19.311039
p_23bc257c8e3ead3ec63cd3816fc62616,merchant,2024-06-01,-92.83,completed,balance,Target,Target,grocery_pos,account_123,,purchase,23bc257c8e3ead3ec63cd3816fc62616,2025-10-25T18:50:19.311039
p_835af7da05d6c7ec526f31dec477dce1,merchant,2024-06-01,-36.7,completed,balance,Amazon Fresh,Amazon Fresh,grocery_net,account_123,,purchase,835af7da05d6c7ec526f31dec477dce1,2025-10-25T18:50:19.311039
p_2ca62f9ff17457d486bfb0854a56e193,merchant,2024-06-01,-95.39,completed,balance,Target,Target,grocery_pos,account_123,,purchase,2ca62f9ff17457d486bfb0854a56e193,2025-10-25T18:50:19.311039
p_3d2497eb2b2709fa283b2ddf06463aff,merchant,2024-06-01,-22.28,completed,balance,24 Hour Fitness,24 Hour Fitness,health_fitness,account_123,,purchase,3d2497eb2b2709fa283b2ddf06463aff,2025-10-25T18:50:19.311039
p_3deeb49f18a74a115b9cd11787cadb08,merchant,2024-06-01,-31.62,completed,balance,AMC Theatres,AMC Theatres,entertainment,account_123,,purchase,3deeb49f18a74a115b9cd11787cadb08,2025-10-25T18:50:19.311039
p_fdd28e0635e5116552bf4a16ebf4308b,merchant,2024-06-01,-10.64,completed,balance,24 Hour Fitness,24 Hour Fitness,health_fitness,account_123,,purchase,fdd28e0635e5116552bf4a16ebf4308b,2025-10-25T18:50:19.311039
p_f91b331b9310c8a07e2e7fc71a0eb983,merchant,2024-06-01,-13.68,completed,balance,LEGO Store,LEGO Store,kids_pets,account_123,,purchase,f91b331b9310c8a07e2e7fc71a0eb983,2025-10-25T18:50:19.311039
p_065d14df4671b5b58270f0703a81d30e,merchant,2024-06-01,-2.47,completed,balance,Ebay,Ebay,shopping_net,account_123,,purchase,065d14df4671b5b58270f0703a81d30e,2025-10-25T18:50:19.311039
p_115be9905d716daac05505aeaa840275,merchant,2024-06-01,-14.41,completed,balance,Walgreens,Walgreens,personal_care,account_123,,purchase,115be9905d716daac05505aeaa840275,2025-10-25T18:50:19.311039
p_d9eafd4875f55638652bfd16b910775d,merchant,2024-06-01,-35.84,completed,balance,CVS,CVS,personal_care,account_123,,purchase,d9eafd4875f55638652bfd16b910775d,2025-10-25T18:50:19.311039
p_049bb7ada75a607302c053f96b0a3449,merchant,2024-06-02,-74.73,completed,balance,BP,BP,gas_transport,account_123,,purchase,049bb7ada75a607302c053f96b0a3449,2025-10-25T18:50:19.311039
p_79d77875bc60c0f8d62bcf944d13702b,merchant,2024-06-02,-73.66,completed,balance,Instacart,Instacart,grocery_net,account_123,,purchase,79d77875bc60c0f8d62bcf944d13702b,2025-10-25T18:50:19.311039
p_ff0e25dc10f166292684b9e900216218,merchant,2024-06-02,-3.38,completed,balance,Disney+,Disney+,entertainment,account_123,,purchase,ff0e25dc10f166292684b9e900216218,2025-10-25T18:50:19.311039
p_fa4a569c4c3476b46f7c6fa07d74c679,merchant,2024-06-02,-39.94,completed,balance,H&M,H&M,shopping_pos,account_123,,purchase,fa4a569c4c3476b46f7c6fa07d74c679,2025-10-25T18:50:19.311039
p_47ed8fc0ac08bf8d84dbec40781cdeb2,merchant,2024-06-02,-24.93,completed,balance,Subway,Subway,food_dining,account_123,,purchase,47ed8fc0ac08bf8d84dbec40781cdeb2,2025-10-25T18:50:19.311039
p_3e7795f834b771023e2aaee07a4c8b21,merchant,2024-06-02,-7.37,completed,balance,Shein,Shein,shopping_net,account_123,,purchase,3e7795f834b771023e2aaee07a4c8b21,2025-10-25T18:50:19.311039
p_323bef1d1132ebca002130e96ad6f2f6,merchant,2024-06-02,-7.09,completed,balance,Ebay,Ebay,shopping_net,account_123,,purchase,323bef1d1132ebca002130e96ad6f2f6,2025-10-25T18:50:19.311039
p_d17f9e0230e55062d6836a9f886a83e2,merchant,2024-06-02,-70.87,completed,balance,PetSmart,PetSmart,kids_pets,account_123,,purchase,d17f9e0230e55062d6836a9f886a83e2,2025-10-25T18:50:19.311039
p_60fd80bb4c026380fb16d0965217a312,merchant,2024-06-02,-7.41,completed,balance,Sephora,Sephora,personal_care,account_123,,purchase,60fd80bb4c026380fb16d0965217a312,2025-10-25T18:50:19.311039
p_f39c6629f729af6a682978746638720f,merchant,2024-06-02,-7.69,completed,balance,Sephora,Sephora,personal_care,account_123,,purchase,f39c6629f729af6a682978746638720f,2025-10-25T18:50:19.311039
p_3040f9894d85c1acaed1a0ad59f4f032,merchant,2024-06-02,-130.3,completed,balance,HBO Max,HBO Max,entertainment,account_123,,purchase,3040f9894d85c1acaed1a0ad59f4f032,2025-10-25T18:50:19.311039
p_c8e61e83f5a923f1769915dd508bcbaa,merchant,2024-06-03,-55.52,completed,balance,Chevron,Chevron,gas_transport,account_123,,purchase,c8e61e83f5a923f1769915dd508bcbaa,2025-10-25T18:50:19.311039
p_9e24aad38422600a1ccf0faaa7fd7775,merchant,2024-06-03,-62.72,completed,balance,BP,BP,gas_transport,account_123,,purchase,9e24aad38422600a1ccf0faaa7fd7775,2025-10-25T18:50:19.311039
p_6059894e187e16bbde7a71fe057a62a7,merchant,2024-06-03,-102.7,completed,balance,Costco,Costco,grocery_pos,account_123,,purchase,6059894e187e16bbde7a71fe057a62a7,2025-10-25T18:50:19.311039
p_6000f6379e6bd6b00f3716298ea3338a,merchant,2024-06-03,-1.86,completed,balance,Amazon,Amazon,misc_net,account_123,,purchase,6000f6379e6bd6b00f3716298ea3338a,2025-10-25T18:50:19.311039
p_8e674d0fbcb854902b1afb56bf4337b3,merchant,2024-06-03,-44.4,completed,balance,Petco,Petco,kids_pets,account_123,,purchase,8e674d0fbcb854902b1afb56bf4337b3,2025-10-25T18:50:19.311039
p_9fd7390a537ad63fe82c4e115375de30,merchant,2024-06-03,-2.99,completed,balance,Zara,Zara,shopping_pos,account_123,,purchase,9fd7390a537ad63fe82c4e115375de30,2025-10-25T18:50:19.311039
p_42a0a845dc818a14314d8e14e8b63ec2,merchant,2024-06-03,-6.73,completed,balance,CVS,CVS,personal_care,account_123,,purchase,42a0a845dc818a14314d8e14e8b63ec2,2025-10-25T18:50:19.311039
p_521f36d8f42eaf282cd3d55f6bcf7c49,merchant,2024-06-03,-14.02,completed,balance,CVS,CVS,personal_care,account_123,,purchase,521f36d8f42eaf282cd3d55f6bcf7c49,2025-10-25T18:50:19.311039
p_97168f6f71784df854466cd173d88bb8,merchant,2024-06-03,-338.29,completed,balance,Oxxo,Oxxo,misc_pos,account_123,,purchase,97168f6f71784df854466cd173d88bb8,2025-10-25T18:50:19.311039
p_f6c85e502e349201235bc3379b919d97,merchant,2024-06-03,-5.14,completed,balance,Sephora,Sephora,personal_care,account_123,,purchase,f6c85e502e349201235bc3379b919d97,2025-10-25T18:50:19.311039
p_f5b0df839bc35e6df8be3fab9aaa7ed3,merchant,2024-06-04,-60.94,completed,balance,Shell,Shell,gas_transport,account_123,,purchase,f5b0df839bc35e6df8be3fab9aaa7ed3,2025-10-25T18:50:19.311039
p_f4dca0609b1c5189b4a56baf8a288345,merchant,2024-06-04,-203.98,completed,balance,Oxxo,Oxxo,misc_pos,account_123,,purchase,f4dca0609b1c5189b4a56baf8a288345,2025-10-25T18:50:19.311039
p_b93fb3ab42b7828df247e6c64bf16fab,merchant,2024-06-04,-24.04,completed,balance,Peloton,Peloton,health_fitness,account_123,,purchase,b93fb3ab42b7828df247e6c64bf16fab,2025-10-25T18:50:19.311039
p_6afd9d050b2b9c2003ab5b220cfc65f5,merchant,2024-06-04,-17.1,completed,balance,24 Hour Fitness,24 Hour Fitness,health_fitness,account_123,,purchase,6afd9d050b2b9c2003ab5b220cfc65f5,2025-10-25T18:50:19.311039
p_cd9fcd27622f2d918b2bcef9e4b36222,merchant,2024-06-04,-7.88,completed,balance,Home Depot,Home Depot,home,account_123,,purchase,cd9fcd27622f2d918b2bcef9e4b36222,2025-10-25T18:50:19.311039
p_7d9f8c2ff6e641ed02130f7d2b30d735,merchant,2024-06-04,-1.37,completed,balance,IKEA,IKEA,home,account_123,,purchase,7d9f8c2ff6e641ed02130f7d2b30d735,2025-10-25T18:50:19.311039
p_375eddb8e96e3724d68479260df698e9,merchant,2024-06-05,-60.11,completed,balance,Circle K,Circle K,gas_transport,account_123,,purchase,375eddb8e96e3724d68479260df698e9,2025-10-25T18:50:19.311039
p_69f563dfd17a64c5543ae2a80130333e,merchant,2024-06-05,-58.68,completed,balance,ExxonMobil,ExxonMobil,gas_transport,account_123,,purchase,69f563dfd17a64c5543ae2a80130333e,2025-10-25T18:50:19.311039
p_1b1276828467c6e443a0377379ccb589,merchant,2024-06-05,-2.97,completed,balance,Zara,Zara,shopping_pos,account_123,,purchase,1b1276828467c6e443a0377379ccb589,2025-10-25T18:50:19.311039
p_76f4a6d6ae5bcaf52a144df8e12d9510,merchant,2024-06-06,-61.0,completed,balance,Shell,Shell,gas_transport,account_123,,purchase,76f4a6d6ae5bcaf52a144df8e12d9510,2025-10-25T18:50:19.311039
p_a2d2c8040676695abbc386897637874a,merchant,2024-06-06,-85.97,completed,balance,Chevron,Chevron,gas_transport,account_123,,purchase,a2d2c8040676695abbc386897637874a,2025-10-25T18:50:19.311039
p_fa09a86cd28d2bd298a5d7a2634419dc,merchant,2024-06-06,-1.04,completed,balance,Disney+,Disney+,entertainment,account_123,,purchase,fa09a86cd28d2bd298a5d7a2634419dc,2025-10-25T18:50:19.311039
p_17a23e6542644747774e3433895b0480,merchant,2024-06-06,-39.78,completed,balance,Subway,Subway,food_dining,account_123,,purchase,17a23e6542644747774e3433895b0480,2025-10-25T18:50:19.311039
p_16298e2d676543551c1c8188fb027fd3,merchant,2024-06-06,-48.31,completed,balance,Ulta Beauty,Ulta Beauty,personal_care,account_123,,purchase,16298e2d676543551c1c8188fb027fd3,2025-10-25T18:50:19.311039
p_ca71a273fbbeb68f368b31b6a519782b,merchant,2024-06-06,-23.25,completed,balance,AMC Theatres,AMC Theatres,entertainment,account_123,,purchase,ca71a273fbbeb68f368b31b6a519782b,2025-10-25T18:50:19.311039
p_f6701033b06222d041611439e24694d6,merchant,2024-06-06,-2.17,completed,balance,IKEA,IKEA,shopping_pos,account_123,,purchase,f6701033b06222d041611439e24694d6,2025-10-25T18:50:19.311039
p_365a2d7019f6903432f82bc176a9d16b,merchant,2024-06-06,-6.37,completed,balance,IKEA,IKEA,home,account_123,,purchase,365a2d7019f6903432f82bc176a9d16b,2025-10-25T18:50:19.311039
p_d8af1c55ee0a66d32da2f3de9024ebcc,merchant,2024-06-07,-33.22,completed,balance,Instacart,Instacart,grocery_net,account_123,,purchase,d8af1c55ee0a66d32da2f3de9024ebcc,2025-10-25T18:50:19.311039
p_47709c650770a2c5ab1dfc79a2333939,merchant,2024-06-07,-97.11,completed,balance,HEB,HEB,grocery_pos,account_123,,purchase,47709c650770a2c5ab1dfc79a2333939,2025-10-25T18:50:19.311039
p_bfb87e0288f02355dfabf7b67c9b5abc,merchant,2024-06-07,-88.87,completed,balance,IKEA,IKEA,home,account_123,,purchase,bfb87e0288f02355dfabf7b67c9b5abc,2025-10-25T18:50:19.311039
p_0b837695ceaa82351dcc8cc9f31e1761,merchant,2024-06-07,-35.48,completed,balance,IKEA,IKEA,home,account_123,,purchase,0b837695ceaa82351dcc8cc9f31e1761,2025-10-25T18:50:19.311039
p_a0d12e2d1e52e34b01ea788a3864b09d,merchant,2024-06-07,-20.67,completed,balance,Walgreens,Walgreens,personal_care,account_123,,purchase,a0d12e2d1e52e34b01ea788a3864b09d,2025-10-25T18:50:19.311039
p_e65874f8a25a65c31b7252abdf351d54,merchant,2024-06-08,-178.26,completed,balance,Amazon,Amazon,misc_net,account_123,,purchase,e65874f8a25a65c31b7252abdf351d54,2025-10-25T18:50:19.311039
p_b7ec7e53096b35067195adca86b876ce,merchant,2024-06-08,-51.74,completed,balance,Chevron,Chevron,gas_transport,account_123,,purchase,b7ec7e53096b35067195adca86b876ce,2025-10-25T18:50:19.311039
p_040f8c01909bee64b6929b4629683663,merchant,2024-06-08,-60.61,completed,balance,Chevron,Chevron,gas_transport,account_123,,purchase,040f8c01909bee64b6929b4629683663,2025-10-25T18:50:19.311039
p_026808ca9df59a8d3ec681aea209ee93,merchant,2024-06-08,-50.0,completed,balance,BP,BP,gas_transport,account_123,,purchase,026808ca9df59a8d3ec681aea209ee93,2025-10-25T18:50:19.311039
p_78fd407c6e381b5ef4124d4840cc0ee6,merchant,2024-06-08,-128.81,completed,balance,Costco,Costco,grocery_pos,account_123,,purchase,78fd407c6e381b5ef4124d4840cc0ee6,2025-10-25T18:50:19.311039
p_1ed28a4638b762dd954a3fdee4df18ab,merchant,2024-06-08,-49.52,completed,balance,BP,BP,gas_transport,account_123,,purchase,1ed28a4638b762dd954a3fdee4df18ab,2025-10-25T18:50:19.311039
p_15847ef0934ef3828143ff3fd36fcb12,merchant,2024-06-08,-87.58,completed,balance,Shell,Shell,gas_transport,account_123,,purchase,15847ef0934ef3828143ff3fd36fcb12,2025-10-25T18:50:19.311039
p_fe753522da32cb7b76265032b7826072,merchant,2024-06-08,-96.28,completed,balance,Peloton,Peloton,health_fitness,account_123,,purchase,fe753522da32cb7b76265032b7826072,2025-10-25T18:50:19.621012
p_758dbbdbe1f6216ca4309226198aed6e,merchant,2024-06-08,-17.56,completed,balance,Home Depot,Home Depot,home,account_123,,purchase,758dbbdbe1f6216ca4309226198aed6e,2025-10-25T18:50:19.621012
p_7f445df93f08ba570349f47e195fbf68,merchant,2024-06-08,-2.76,completed,balance,H&M,H&M,shopping_pos,account_123,,purchase,7f445df93f08ba570349f47e195fbf68,2025-10-25T18:50:19.621012
p_87e2d5a2be6d8e7673fd25a0b17a2360,merchant,2024-06-09,-53.52,completed,balance,Shell,Shell,gas_transport,account_123,,purchase,87e2d5a2be6d8e7673fd25a0b17a2360,2025-10-25T18:50:19.621012
p_aa6bf22fed4fad10d276481550a1e4ce,merchant,2024-06-09,-90.07,completed,balance,HEB,HEB,grocery_pos,account_123,,purchase,aa6bf22fed4fad10d276481550a1e4ce,2025-10-25T18:50:19.621012
p_42dcde6f2917bb3046ed19d9381b53e2,merchant,2024-06-09,-31.66,completed,balance,Wayfair,Wayfair,home,account_123,,purchase,42dcde6f2917bb3046ed19d9381b53e2,2025-10-25T18:50:19.621012
p_9f21275dc0379c36a83096573b703fc2,merchant,2024-06-09,-123.15,completed,balance,Gymshark,Gymshark,health_fitness,account_123,,purchase,9f21275dc0379c36a83096573b703fc2,2025-10-25T18:50:19.621012
p_1b454be310a806a22f3eaaa1e0fc7665,merchant,2024-06-09,-33.02,completed,balance,Home Depot,Home Depot,home,account_123,,purchase,1b454be310a806a22f3eaaa1e0fc7665,2025-10-25T18:50:19.621012
p_bd457ca091305632bf23cd2409341f03,merchant,2024-06-09,-2.58,completed,balance,Subway,Subway,food_dining,account_123,,purchase,bd457ca091305632bf23cd2409341f03,2025-10-25T18:50:19.621012
p_9b292eb15d0969e7e7ee7bcebb6ed3d1,merchant,2024-06-09,-15.03,completed,balance,Peloton,Peloton,health_fitness,account_123,,purchase,9b292eb15d0969e7e7ee7bcebb6ed3d1,2025-10-25T18:50:19.621012
p_e5f48aac9221e96e489381142c7c4223,merchant,2024-06-09,-17.51,completed,balance,Chipotle,Chipotle,food_dining,account_123,,purchase,e5f48aac9221e96e489381142c7c4223,2025-10-25T18:50:19.621012
p_8fb8f845b5fb76f03baab318d9aa4a2d,merchant,2024-06-10,-101.87,completed,balance,Sam's Club,Sam's Club,grocery_pos,account_123,,purchase,8fb8f845b5fb76f03baab318d9aa4a2d,2025-10-25T18:50:19.621012
p_f31022b7d91a24e095e791ac6feb3580,merchant,2024-06-10,-80.82,completed,balance,ExxonMobil,ExxonMobil,gas_transport,account_123,,purchase,f31022b7d91a24e095e791ac6feb3580,2025-10-25T18:50:19.621012
p_d6f7ee7965722747418de41d844ae905,merchant,2024-06-10,-5.73,completed,balance,eBay,eBay,misc_net,account_123,,purchase,d6f7ee7965722747418de41d844ae905,2025-10-25T18:50:19.621012
p_657be49acdba2ecb480d7ed5763a72ce,merchant,2024-06-10,-58.45,completed,balance,Best Buy,Best Buy,shopping_pos,account_123,,purchase,657be49acdba2ecb480d7ed5763a72ce,2025-10-25T18:50:19.621012
p_a317bcce5bfaceed93d63926324eb930,merchant,2024-06-10,-9.01,completed,balance,Amazon,Amazon,travel,account_123,,purchase,a317bcce5bfaceed93d63926324eb930,2025-10-25T18:50:19.621012
p_ce85b379b3cc536a32427fa6e2405cde,merchant,2024-06-10,-61.52,completed,balance,CVS,CVS,personal_care,account_123,,purchase,ce85b379b3cc536a32427fa6e2405cde,2025-10-25T18:50:19.621012
p_f7bb9b905a602a140e5fa90a73bd50d2,merchant,2024-06-11,-244.54,completed,balance,Amazon,Amazon,misc_net,account_123,,purchase,f7bb9b905a602a140e5fa90a73bd50d2,2025-10-25T18:50:19.621012
p_cf0022ebf5317ee2ddf2e686b4c1d53a,merchant,2024-06-11,-48.45,completed,balance,Whole Foods Online,Whole Foods Online,grocery_net,account_123,,purchase,cf0022ebf5317ee2ddf2e686b4c1d53a,2025-10-25T18:50:19.621012
p_5fe87004e30d90f5e8967305558e4b0e,merchant,2024-06-11,-69.47,completed,balance,Peloton,Peloton,health_fitness,account_123,,purchase,5fe87004e30d90f5e8967305558e4b0e,2025-10-25T18:50:19.621012
p_df21accfc78387c2e813849f8c81c13c,merchant,2024-06-11,-12.88,completed,balance,Build-A-Bear,Build-A-Bear,kids_pets,account_123,,purchase,df21accfc78387c2e813849f8c81c13c,2025-10-25T18:50:19.621012
p_2ff9a45183ad6d218f74e4b17b786f51,merchant,2024-06-12,-63.84,completed,balance,Amazon Fresh,Amazon Fresh,grocery_net,account_123,,purchase,2ff9a45183ad6d218f74e4b17b786f51,2025-10-25T18:50:19.621012
p_3756512033e92c81e5db5fd5348be603,merchant,2024-06-12,-101.96,completed,balance,Build-A-Bear,Build-A-Bear,kids_pets,account_123,,purchase,3756512033e92c81e5db5fd5348be603,2025-10-25T18:50:19.621012
p_87c28821178b100dddc7b7b2a48d6571,merchant,2024-06-12,-1.13,completed,balance,Walmart,Walmart,travel,account_123,,purchase,87c28821178b100dddc7b7b2a48d6571,2025-10-25T18:50:19.621012
p_863f43ff76cdc653382255d4d96d20bb,merchant,2024-06-12,-5.4,completed,balance,Chipotle,Chipotle,food_dining,account_123,,purchase,863f43ff76cdc653382255d4d96d20bb,2025-10-25T18:50:19.621012
p_4a693c5941da8c62be9a0dac30785ebb,merchant,2024-06-12,-10.93,completed,balance,Spotify,Spotify,entertainment,account_123,,purchase,4a693c5941da8c62be9a0dac30785ebb,2025-10-25T18:50:19.621012
p_043b2ecc43b545983eaec6b2c3a707e6,merchant,2024-06-12,-275.07,completed,balance,Apple Store,Apple Store,shopping_pos,account_123,,purchase,043b2ecc43b545983eaec6b2c3a707e6,2025-10-25T18:50:19.621012
p_d3f2358da8bb1927bf6978ccb60b5a59,merchant,2024-06-12,-1.91,completed,balance,LEGO Store,LEGO Store,kids_pets,account_123,,purchase,d3f2358da8bb1927bf6978ccb60b5a59,2025-10-25T18:50:19.621012
p_b28e4605d840b0cc6bdd684d606386b5,merchant,2024-06-12,-85.62,completed,balance,KFC,KFC,food_dining,account_123,,purchase,b28e4605d840b0cc6bdd684d606386b5,2025-10-25T18:50:19.621012
p_8c29a8854b1237c8be8a9c92fa3c27ae,merchant,2024-06-12,-44.73,completed,balance,LEGO Store,LEGO Store,kids_pets,account_123,,purchase,8c29a8854b1237c8be8a9c92fa3c27ae,2025-10-25T18:50:19.621012
p_58f3894cf289ac13140d7544348aae18,merchant,2024-06-12,-3.71,completed,balance,Best Buy,Best Buy,shopping_pos,account_123,,purchase,58f3894cf289ac13140d7544348aae18,2025-10-25T18:50:19.621012
p_1a82429d4e0649fddbab1720f3b2c0e5,merchant,2024-06-13,-91.67,completed,balance,Shell,Shell,gas_transport,account_123,,purchase,1a82429d4e0649fddbab1720f3b2c0e5,2025-10-25T18:50:19.621012
p_384b3c7c0b9ab23796496ab4a454d8f9,merchant,2024-06-13,-8.55,completed,balance,Whole Foods Online,Whole Foods Online,grocery_net,account_123,,purchase,384b3c7c0b9ab23796496ab4a454d8f9,2025-10-25T18:50:19.621012
p_8b0c262debd1249551cc126d453257fd,merchant,2024-06-13,-29.63,completed,balance,Ulta Beauty,Ulta Beauty,personal_care,account_123,,purchase,8b0c262debd1249551cc126d453257fd,2025-10-25T18:50:19.621012
p_c89615cf979bc24dbe3016e6583c920c,merchant,2024-06-13,-56.75,completed,balance,Zara,Zara,shopping_pos,account_123,,purchase,c89615cf979bc24dbe3016e6583c920c,2025-10-25T18:50:19.621012
p_9b1cb01da1834f1544cb63d9af3ed130,merchant,2024-06-14,-63.35,completed,balance,ExxonMobil,ExxonMobil,gas_transport,account_123,,purchase,9b1cb01da1834f1544cb63d9af3ed130,2025-10-25T18:50:19.621012
p_e20f5eced9c95804a958a7082d2d8d53,merchant,2024-06-14,-60.21,completed,balance,Build-A-Bear,Build-A-Bear,kids_pets,account_123,,purchase,e20f5eced9c95804a958a7082d2d8d53,2025-10-25T18:50:19.621012
p_e195c991639caeaae085a29d363f4424,merchant,2024-06-14,-26.8,completed,balance,Starbucks,Starbucks,food_dining,account_123,,purchase,e195c991639caeaae085a29d363f4424,2025-10-25T18:50:19.621012
p_1697f601fd2d1de74ba6aed0123dc61e,merchant,2024-06-14,-6.42,completed,balance,Walmart,Walmart,misc_pos,account_123,,purchase,1697f601fd2d1de74ba6aed0123dc61e,2025-10-25T18:50:19.621012
p_e925ef676dde2df9a74594a8d4357fad,merchant,2024-06-14,-16.87,completed,balance,24 Hour Fitness,24 Hour Fitness,health_fitness,account_123,,purchase,e925ef676dde2df9a74594a8d4357fad,2025-10-25T18:50:19.621012
p_81e6b13f27cba186b68cb7ba5ac360bd,merchant,2024-06-15,-47.15,completed,balance,Chevron,Chevron,gas_transport,account_123,,purchase,81e6b13f27cba186b68cb7ba5ac360bd,2025-10-25T18:50:19.621012
p_681c5b799bf61fdd56faeeed4e4320db,merchant,2024-06-15,-75.8,completed,balance,HBO Max,HBO Max,entertainment,account_123,,purchase,681c5b799bf61fdd56faeeed4e4320db,2025-10-25T18:50:19.621012
p_b918a1c60af64b65d7250fb4aa973428,merchant,2024-06-15,-22.06,completed,balance,Subway,Subway,food_dining,account_123,,purchase,b918a1c60af64b65d7250fb4aa973428,2025-10-25T18:50:19.621012
p_90c4d17e97d36d18a225079ff0193b40,merchant,2024-06-16,-77.44,completed,balance,Walmart,Walmart,grocery_pos,account_123,,purchase,90c4d17e97d36d18a225079ff0193b40,2025-10-25T18:50:19.621012
p_79d3e1badac587231e34bdc089206222,merchant,2024-06-16,-101.88,completed,balance,Walmart,Walmart,grocery_pos,account_123,,purchase,79d3e1badac587231e34bdc089206222,2025-10-25T18:50:19.621012
p_e80c0e58815eaaf2d5441acc135dffc3,merchant,2024-06-16,-1.62,completed,balance,Etsy,Etsy,misc_net,account_123,,purchase,e80c0e58815eaaf2d5441acc135dffc3,2025-10-25T18:50:19.621012
p_3d20fa8e882c547384478d2966cfdb1a,merchant,2024-06-16,-68.05,completed,balance,Walgreens,Walgreens,personal_care,account_123,,purchase,3d20fa8e882c547384478d2966cfdb1a,2025-10-25T18:50:19.621012
p_97a59acaaa26ca66f98a9428d39408fe,merchant,2024-06-16,-23.17,completed,balance,Ulta Beauty,Ulta Beauty,personal_care,account_123,,purchase,97a59acaaa26ca66f98a9428d39408fe,2025-10-25T18:50:19.621012
p_3fc9f04038efd51ded5e2b55228fb35b,merchant,2024-06-16,-1.54,completed,balance,Starbucks,Starbucks,food_dining,account_123,,purchase,3fc9f04038efd51ded5e2b55228fb35b,2025-10-25T18:50:19.621012
p_a3d89d467fbfad72442672cc8ad593b2,merchant,2024-06-16,-21.89,completed,balance,Lowe’s,Lowe’s,home,account_123,,purchase,a3d89d467fbfad72442672cc8ad593b2,2025-10-25T18:50:19.621012
p_67aa3b4dbe38944e7c00b89510c8607a,merchant,2024-06-16,-57.33,completed,balance,HBO Max,HBO Max,entertainment,account_123,,purchase,67aa3b4dbe38944e7c00b89510c8607a,2025-10-25T18:50:19.621012
p_68b965b410a3ee257cb2772e197e6ddf,merchant,2024-06-16,-145.33,completed,balance,Disney+,Disney+,entertainment,account_123,,purchase,68b965b410a3ee257cb2772e197e6ddf,2025-10-25T18:50:19.621012
p_e2d3b2c167e96ba4d6c59eb2ca1ae170,merchant,2024-06-16,-72.45,completed,balance,Walmart,Walmart,misc_pos,account_123,,purchase,e2d3b2c167e96ba4d6c59eb2ca1ae170,2025-10-25T18:50:19.621012
p_5d3fa341a6d3a02968921be585b29ddf,merchant,2024-06-16,-5.08,completed,balance,Oxxo,Oxxo,misc_pos,account_123,,purchase,5d3fa341a6d3a02968921be585b29ddf,2025-10-25T18:50:19.621012
p_493d22b111223fac495948490c27bf40,merchant,2024-06-16,-1.11,completed,balance,KFC,KFC,food_dining,account_123,,purchase,493d22b111223fac495948490c27bf40,2025-10-25T18:50:19.621012
p_5fb187e958334aceb47d11c9b4d96413,merchant,2024-06-17,-36.24,completed,balance,Chevron,Chevron,gas_transport,account_123,,purchase,5fb187e958334aceb47d11c9b4d96413,2025-10-25T18:50:19.621012
p_6a233a60e6a38c144f4f33dac52f311e,merchant,2024-06-17,-7.32,completed,balance,Etsy,Etsy,misc_net,account_123,,purchase,6a233a60e6a38c144f4f33dac52f311e,2025-10-25T18:50:19.621012
p_2c4490823042e6e52a9eafd97042b67c,merchant,2024-06-17,-100.59,completed,balance,Sam's Club,Sam's Club,grocery_pos,account_123,,purchase,2c4490823042e6e52a9eafd97042b67c,2025-10-25T18:50:19.621012
p_fbee7844f5fdb360d7ab128bff752b6c,merchant,2024-06-17,-14.37,completed,balance,Peloton,Peloton,health_fitness,account_123,,purchase,fbee7844f5fdb360d7ab128bff752b6c,2025-10-25T18:50:19.621012
p_bbe294090fa8c56299ff92b1ec867aa2,merchant,2024-06-17,-4.45,completed,balance,Best Buy,Best Buy,shopping_pos,account_123,,purchase,bbe294090fa8c56299ff92b1ec867aa2,2025-10-25T18:50:19.621012
p_a7993456dea40c17f6e4d7b61098c983,merchant,2024-06-17,-4.2,completed,balance,Ulta Beauty,Ulta Beauty,personal_care,account_123,,purchase,a7993456dea40c17f6e4d7b61098c983,2025-10-25T18:50:19.621012
p_0d1df8ef893ff1dc6e0bceeba394e8ed,merchant,2024-06-17,-1.06,completed,balance,AMC Theatres,AMC Theatres,entertainment,account_123,,purchase,0d1df8ef893ff1dc6e0bceeba394e8ed,2025-10-25T18:50:19.621012
p_72b5624f4297b7e2a7787fac16eefde0,merchant,2024-06-18,-2.77,completed,balance,Amazon,Amazon,misc_net,account_123,,purchase,72b5624f4297b7e2a7787fac16eefde0,2025-10-25T18:50:19.621012
p_956d47bb86c6ffd98bfd6040489cb7a1,merchant,2024-06-18,-83.08,completed,balance,PetSmart,PetSmart,kids_pets,account_123,,purchase,956d47bb86c6ffd98bfd6040489cb7a1,2025-10-25T18:50:19.621012
p_63f1e459496dd2d229c22fbc6df3c644,merchant,2024-06-18,-4.09,completed,balance,Zara,Zara,shopping_pos,account_123,,purchase,63f1e459496dd2d229c22fbc6df3c644,2025-10-25T18:50:19.621012
p_1faa25772c05f53d0bdae6c179e01acd,merchant,2024-06-19,-22.62,completed,balance,Spotify,Spotify,entertainment,account_123,,purchase,1faa25772c05f53d0bdae6c179e01acd,2025-10-25T18:50:19.621012
